0.0,386.32880499544035,0.26345387
0.01,350.5937153124261,0.5160693
0.02,349.2698788878141,0.68076074
0.03,348.67184328121476,0.80137134
0.04,348.11184843930306,0.5091566
0.05,352.30738315095203,0.43610144
0.06,354.13340194361075,0.07870567
0.07,355.5920446380669,0.03408674
0.08,355.78387047320314,0.015072174
0.09,357.7028911358076,0.00871145
0.1,362.36706174746337,0.031912986
0.11,356.9494792748006,0.079119846
0.12,354.7565336299005,0.115137845
0.13,355.61718908771195,0.08382115
0.14,356.3658338916225,0.044133794
0.15,360.05261739084807,0.014187057
0.16,359.2258119637276,0.18910973
0.17,354.2937396705428,0.054307368
0.18,356.9802845995494,0.10201736
0.19,364.061565729753,0.1860711
0.2,365.5310607839501,0.21468139
0.21,359.61531898644176,0.08597008
0.22,370.5995635988388,0.15204193
0.23,376.5487963092616,0.4693171
0.24,385.44578820179504,0.5028611
0.25,384.20894083462906,0.35047504
0.26,372.18475024583205,0.28122687
0.27,358.6407731933627,0.3092457
0.28,342.6324284404216,0.25181898
0.29,334.44241067287913,0.16861452
0.3,321.4064014445415,0.10289223
0.31,307.2125423762375,0.29819882
0.32,287.6677558776721,0.43038434
0.33,278.73861214930065,0.5808012
0.34,274.7414795537011,0.44506055
0.35,296.6873695174832,0.12239769
0.36,323.9020406453649,0.075453095
0.37,368.05964258686095,0.058289066
0.38,392.4724088806428,0.07967081
0.39,393.27715985633336,0.24505234
0.4,387.5532468710292,0.20387475
0.41,388.69609053853947,0.117944725
0.42,387.61111897753693,0.1948419
0.43,381.8524943264015,0.45715627
0.44,392.82985850468447,0.25095204
0.45,407.65367519231495,0.31967074
0.46,423.66841689006384,0.17542541
0.47,454.482732586516,0.19945444
0.48,468.8054695334539,0.19745739
0.49,468.69084963112135,0.6811455
0.5,471.39962482310636,0.76244915
0.51,475.922766573618,0.6889079
0.52,486.1788976034128,0.5803078
0.53,491.159975429896,0.7280364
0.54,483.37610418597137,0.74228394
0.55,473.7070610929704,0.858105
0.56,468.34059247469577,0.933122
0.57,468.0899854877408,0.94422394
0.58,471.8511860693622,0.90655
0.59,473.5385581964479,0.9435892
0.6,472.50426823251905,0.9328825
0.61,471.2000053469089,0.84276116
0.62,449.2116162605697,0.7093353
0.63,395.9883286644584,0.5509981
0.64,354.28714608207196,0.21632929
0.65,319.25532700582886,0.42917842
0.66,295.24658245171645,0.4216331
0.67,295.1741949500468,0.49948245
0.68,291.6726320590683,0.6003795
0.69,297.3977727678452,0.43698692
0.7,267.48798466446635,0.38085982
0.71,266.003300749401,0.22782144
0.72,288.5209809743268,0.26616728
0.73,323.17927582097207,0.3570404
0.74,333.8738503949904,0.3537229
0.75,348.8562359542459,0.75497985
0.76,360.20513375435377,0.61271936
0.77,380.0708510743656,0.5277364
0.78,390.9335941134826,0.593586
0.79,397.1738502020538,0.58004296
0.8,397.7389789966054,0.63204944
0.81,394.40516409457103,0.5284211
0.82,353.8252529252693,0.50221896
0.83,353.5670574269212,0.6923902
0.84,351.5441815572456,0.70253766
0.85,356.9639183727513,0.5790543
